id,s_group_id,m_group_id,w_group_id,is_core_row
585056,,,,
586611,,,,
578077,str_540,med_923,,1
578017,str_540,med_923,,
578009,,,,
578070,,med_923,,
577991,,med_923,,
576704,,,,
588650,,med_924,,1
588700,,med_924,weak_512,
590050,,,weak_512,1
581649,,,,
583500,,,,
588345,,,,
593391,,,weak_100,
591525,,,weak_100,1
591585,,,,
593820,,,,
591180,,,,
580569,,,,
591404,,,,
581607,,,,
593854,,,,
582731,,,,
579906,,,,
589060,,,,
582623,,,,
583892,,,,
582625,,,,
583888,,,,
579123,,,,
579125,,,,
578612,,,,
576209,,,,
578615,,,,
576211,,,,
578614,,,,
585325,,,,
585322,,,,
585306,,,,
579129,,,,
582627,,,,
579503,,,,
579502,,,,
579504,,,,
589231,,,,
579711,,,,
595205,,med_928,weak_295,1
595201,,med_927,weak_295,1
595197,str_542,med_926,,1
595194,,med_929,,1
595192,str_541,med_925,,1
595153,,med_927,,
595158,,med_928,,
595143,str_541,med_925,,
595148,str_542,med_926,,
595146,,med_929,,
579342,str_543,med_930,,1
582335,str_543,med_930,,
596531,,,,
580026,,,,
588732,,,,
577102,,,,
595779,,,,
588752,,,,
582586,str_544,med_931,weak_40,1
583557,str_544,med_931,,
578327,,,weak_122,
580729,,,,
580816,,,weak_40,1
594461,,,,
590888,,,,
580082,,,,
590217,,,,
577426,,,weak_323,
577411,,,,
577371,,,weak_323,1
577388,,med_932,,1
591122,,med_932,,
578325,,,weak_122,1
581276,,,,
592961,,,,
595296,,,,
584930,,,,
578465,,,weak_430,
582672,,,,
578745,str_545,med_933,,1
581633,str_545,med_933,,
593816,,,,
577250,,,weak_430,1
588290,,,,
587145,,,,
586243,,,,
576950,,,,
589964,,,,
590699,,,,
577254,,,,
576369,,,,
582724,,,,
581498,,,,
585298,,,,
585784,,,,
577003,,,,
586467,,,,
594497,,,,
596299,,,,
590192,,,,
586724,str_549,med_937,,1
594772,,,,
594093,,,,
577014,,,,
587186,,,,
587184,,,,
587182,,,,
587179,,,,
594740,,,,
583460,,,,
592570,,,,
593404,,,,
584196,,,,
582835,,,,
584481,,,,
584038,,,,
589703,,,,
589380,,,,
581414,,,,
575253,,med_939,,1
586471,str_546,med_939,,1
586377,str_546,med_934,,
591490,,,,
595906,,,,
595899,,,,
584776,,,,
586336,str_548,med_936,,1
587346,,,,
587318,str_547,med_935,,1
587278,str_547,med_935,,
587231,,med_938,,1
587218,,med_938,,
587208,,,,
584820,str_548,med_936,,
584795,,med_936,,
586323,str_548,med_936,,
591402,,,,
578992,,,,
580490,str_549,med_937,,
594968,,,,
582933,,med_941,,1
582690,,med_941,,
581802,str_550,med_941,,1
578865,str_550,med_940,,
590091,,,,
589560,,,,
584168,,,,
584393,,,,
587803,,,,
576921,,,,
581389,,,,
589997,,,,
581284,,,,
580050,,,,
581959,,,,
581310,,,,
585001,,,,
575383,,,,
586871,,,,
586862,,,,
580630,,,,
575516,,,,
575643,,,,
588550,,,,
590032,,,,
584200,,,,
581725,str_551,med_942,,1
581687,str_551,med_942,,
593398,,,,
590943,,,,
587410,,,,
581797,,,,
586832,str_553,med_944,,1
596048,,,,
583188,,,,
575313,str_552,med_943,,1
577816,str_552,med_943,,
586474,str_553,med_944,,
590474,,,,
577943,,,,
592593,,,,
593228,str_554,med_945,,1
585982,str_554,med_945,,
582802,,,,
594992,,,,
582172,,,,
587948,,,,
594996,,,,
593457,,,,
582434,str_555,med_946,,1
582421,str_555,med_946,,
583280,,,,
585144,,,weak_126,
585126,,,,
585123,,med_947,weak_126,1
586543,,,,
586539,,,,
586532,,med_947,,
583887,,,,
581907,,,,
584353,,,,
578492,,,,
592643,,,,
583431,,,,
584122,,,,
583237,,,,
587982,,,,
593866,,,,
584042,,,,
584578,,,,
585998,str_553,med_944,,
586711,,,,
585551,,,,
582168,,,,
585742,,,,
587586,,,,
579819,,,,
576421,,,,
576470,,,,
583544,,,,
585919,,,,
592538,,,,
581167,,,,
580405,,,,
591444,,med_950,,1
591856,,med_950,weak_468,
591552,,,,
591429,,,weak_433,
591540,,,weak_302,
591850,,,weak_433,1
591791,,med_952,weak_468,1
591415,,med_952,,
591536,,,,
580744,,,,
596207,str_557,med_949,,1
591503,,,,
580113,,,,
579926,,,,
595891,,,,
575196,,,,
591542,,,,
580271,,med_951,,1
580229,,,,
579556,,med_951,,
594276,str_556,med_948,,1
594282,str_556,med_948,,
591864,,,,
584427,,,,
584460,,,,
591785,,,,
591409,,,,
591528,,,weak_302,1
589521,,,,
586924,,,,
579755,,,,
583019,,,,
595372,,,,
583181,,,,
576603,,,,
584092,,,,
575458,,,,
581559,,,,
581705,,,,
581724,,,,
581670,,,,
591710,,,weak_488,
591196,,,,
582719,,,,
582918,,,,
587353,,,,
587407,,,,
587322,,,,
596447,,,,
589908,,,,
580894,,,,
581837,,,,
588753,,,,
590430,,,weak_488,1
595865,str_557,med_949,,
588885,,,,
582387,,,,
596482,,,,
588286,,,,
596012,,,,
579945,,,,
587541,,,,
580247,,,,
590453,,,,
578611,,,,
596212,,,,
578844,,,,
581674,str_558,med_953,,1
580332,str_558,med_953,,
580199,,,,
579377,,,,
579611,,,,
580104,,,,
594530,,,,
594518,,,,
579363,str_558,med_953,,
584614,,,,
581017,,,,
588335,,,,
587444,,med_954,,1
593600,,,,
584702,,,,
584282,,,,
579084,,,,
587330,,med_954,,
588298,,,,
596173,,,,
576955,,,,
579466,,,,
578629,,,,
586435,,,,
595540,,,,
582902,,,weak_335,
584934,,,,
583309,,,,
577155,,,,
596542,,,,
577700,,,,
580628,,,,
584817,,,,
584432,,,,
584744,,,,
589623,,med_956,,1
586846,,med_956,,
585864,,med_955,weak_335,1
593481,,med_955,,
578088,,,,
577757,,,,
585652,,,,
587398,,,,
577076,,,,
596237,str_559,med_957,,1
596326,str_559,med_957,,
596310,str_559,med_957,,
588540,,med_958,,1
586714,,,,
588418,,med_958,,
595363,,,,
584174,,,,
577439,,,,
579410,,,,
577456,,,,
577259,,,,
579153,,,,
592618,,,,
578454,,,,
584473,,,,
577595,,,,
596031,,,,
587757,,,,
577061,,,,
591729,,,,
591411,,,,
586029,,,,
581166,,,,
584204,,,,
588750,,,,
576856,,,,
580985,,,,
586944,,,,
587169,,,,
589539,,,,
578831,,,,
594360,,,,
578891,,,,
578918,,,,
595460,,,,
587956,,,,
594616,,,,
577224,,,,
578813,,,,
580133,,,,
579740,,,weak_180,
585454,,,weak_180,1
588748,,,,
582162,str_560,med_959,,1
579178,str_560,med_959,,
593318,,,,
578892,,,,
576572,,,,
579314,,,,
579265,,,,
579288,,,,
579303,,,,
593301,,,,
578364,,,,
582783,,,,
576165,,,,
595797,,,,
582986,,,,
583220,,,,
579232,,,,
595156,,,,
595088,,,,
581078,,,weak_467,
575478,,,,
575851,,,weak_467,1
579637,,,,
592191,,,weak_390,
582921,,,,
584101,,,,
593627,,,,
593799,str_561,med_960,weak_390,1
580814,str_561,med_960,,
587534,str_561,med_960,,
580900,,,,
585331,,,,
587812,,,,
587806,,,,
584403,,med_962,,1
582958,,med_962,,
581894,str_562,med_961,,1
578965,str_562,med_961,,
585790,,,,
575569,,,,
594724,,,,
591516,,,,
588537,,,,
587943,,,,
593332,,,,
596472,,,,
592303,,,,
582012,,med_964,,1
581998,,med_964,,
584387,,,,
592080,,med_963,,1
592075,,med_963,,
584190,,,,
583352,,,,
582049,,,,
589803,,,,
579195,,,,
584116,,,,
593221,,,,
593878,,med_965,,1
594480,,,,
596386,,,,
593876,,med_965,,
594932,,,,
592952,,,weak_508,
592953,,,weak_508,1
592955,,,weak_418,1
596210,str_563,med_966,,1
595634,,,,
595612,,,,
595955,,,,
595870,str_563,med_966,,
585422,,,,
585765,,,,
586403,,,,
590499,,,,
594929,,,,
595048,,,,
595233,,,,
594775,,,,
587190,,,,
588308,,,,
590311,,,,
590324,,,,
583823,,,,
584488,,,,
587816,,,,
596382,,,,
587539,,,,
578491,,,,
580907,,,,
583440,,,,
593236,,,,
593807,,,,
575265,,,,
593563,,,,
587871,str_564,med_967,,1
584999,str_564,med_967,,
590024,,,,
588666,,,,
593867,,,,
582923,,,,
592054,,,,
590230,,,,
582469,,,,
585772,str_565,med_968,,1
586613,str_565,med_968,,
594040,,,,
580206,,,,
591812,,,,
591838,,,,
577512,,,,
588316,,,,
590442,,,,
594135,,,,
591745,,,,
583346,,,,
575686,,,,
592780,,,,
595172,,,,
577056,,,,
575282,str_566,med_969,,1
577785,str_566,med_969,,
578285,,,,
591964,,,,
585293,,,,
577357,,,,
576075,,med_978,,1
576077,,med_978,,
576047,,med_980,,1
576053,str_567,med_978,,1
576065,,med_978,,
576086,str_567,med_970,,
576058,,,,
576072,str_567,med_970,,
576092,,,,
576082,,med_980,,
583057,,med_981,,1
583038,,med_981,,
583045,,,,
580906,,,,
594189,,,,
583234,str_571,med_974,,1
583243,str_568,med_974,,1
583253,str_569,med_974,,1
583273,,med_974,,
583229,,,,
583262,str_568,med_971,,
583247,str_569,med_972,,
583276,str_570,med_974,,1
583257,str_570,med_973,,
583241,str_571,med_974,,
583931,,,,
584005,,,,
583952,,,,
578404,,,,
588990,,,,
583896,,,,
583915,,,,
584013,,,,
578412,,,,
578397,,,,
590483,,,,
586718,,,,
596262,,,,
590672,,,,
578911,,,,
586066,,,,
593107,,,,
582595,str_572,med_975,,1
582519,,,,
582455,,med_979,,1
583752,str_572,med_975,,
582450,,,,
583582,,med_979,,
583053,,med_979,,
583044,,med_975,,
583613,,,,
583806,str_572,med_975,,
583072,,,,
582103,,,,
579126,,,,
592632,,,,
590475,,,,
577258,,,,
588461,,,,
595664,,,,
593747,,,,
593740,,,,
589279,,,,
590466,,,,
588695,,,,
586523,,,,
576867,,,,
580790,,,,
588805,,,,
595932,,,,
593189,,,,
580251,,,,
580055,,,,
595090,str_573,med_976,weak_175,1
595066,str_573,med_976,,
595040,str_574,med_977,weak_175,1
589841,str_574,med_977,,
580312,,,,
583973,,,,
578097,,,,
580202,,,,
591474,,,,
587664,,,,
595239,,,,
583393,,,,
588127,,,,
588133,,,,
593558,str_575,med_982,,1
593544,str_575,med_982,,
591890,,,,
591877,,,,
585225,,,,
576812,,,,
593674,,,,
595224,,,,
592641,,,,
575926,,,,
582004,,,,
579413,,,,
578850,,,,
581915,,,,
575283,,,,
578594,,,,
595979,,,,
585950,,,,
594257,,,,
593977,,,,
582087,,,,
582093,,,,
582675,,,,
582679,,,,
577000,,,,
585198,,,,
576664,,,,
591497,,,,
593201,,,,
578334,,,weak_413,
581895,,,,
578084,,med_986,,1
596422,,med_986,,
579968,,,,
584155,str_576,med_983,,1
584152,str_576,med_983,,
586986,,,,
575799,,,,
594592,,,,
590420,,,,
576557,,,,
579606,,,,
594618,str_577,med_984,,1
590160,str_577,med_984,,
590339,str_577,med_984,,
578056,,,,
587911,,,,
577722,,,,
575215,,,,
577133,,,,
578349,,,,
578322,,,,
581823,,,,
576229,str_578,med_985,,1
577474,str_578,med_985,,
575555,,med_985,,
593129,,,,
578333,,,weak_413,1
592728,,,weak_285,
590622,,,,
590139,,,,
590146,,,,
595887,,,,
593957,,,weak_285,1
586100,,,,
587644,,,,
576760,,,,
590627,,med_987,,1
590625,,med_987,,
575436,,,,
585259,,,,
584298,,,,
578730,,,,
584893,,,,
586533,,,,
594959,,,,
585215,,,,
589414,,,,
583787,,,,
589150,,,,
589149,,,,
583780,,,,
583783,,,,
585233,,,,
582039,,,,
577491,,,,
577490,,,,
585229,,,,
585219,,,,
586599,,,,
582043,,med_988,weak_48,1
579275,,,,
578598,,,,
578599,,,weak_48,1
578597,,,,
577489,,,,
579281,,med_988,,
582030,,,,
579285,,,,
579486,,,,
579487,,,,
579488,,,,
589410,,,,
589422,,,,
589146,,,,
589404,,,,
593030,,,,
576933,,,,
576949,,,,
582441,,,,
588517,,,,
592824,,,,
587825,,,,
585701,,med_989,,1
585694,,med_989,,
585682,,med_989,,
585674,,med_989,,
595517,,,,
584332,,,,
591188,,,,
582312,,,weak_49,
585349,,,weak_49,1
583477,str_579,med_990,,1
583450,,,,
581190,str_579,med_990,,
595421,,med_990,,
595399,,,,
583481,str_579,med_990,,
587714,,,,
585251,,,,
586591,,,,
592755,,,,
580140,str_580,med_991,,1
590344,,,,
584635,,,,
584611,,,,
577460,,,,
594601,,,,
587798,,,,
579096,,,,
586738,,,,
584129,,,,
587738,,,,
581028,,,,
594654,,,,
584166,,,,
586546,,,,
580330,str_580,med_991,,
580954,,,,
579671,,med_993,,1
581768,,med_993,,
579839,str_581,med_992,,1
591263,str_581,med_992,,
579697,,,,
575982,,,,
590409,,,,
591220,,,,
592016,,,,
589699,,,,
583782,,,,
583734,,,,
592282,,,,
585011,,,,
591777,,,,
584624,,,,
580935,,,,
590855,,,,
589454,,,,
585703,,,,
590136,,,,
591387,,,,
594957,,,,
589555,,,,
594873,,,,
594837,,,,
594826,,,,
586156,,,,
581814,,med_994,,1
588429,,med_994,,
579378,,,,
585974,,,,
580353,,,,
583475,,,,
595377,,,,
588509,,,,
578909,,,,
590226,,,,
586146,,,,
581499,,,,
576826,,,,
586341,,,,
578053,,,,
593442,,,,
590860,,,,
590001,,,weak_435,
586910,,,weak_435,1
578381,,,,
594811,,,,
590948,,,,
589575,,,,
588014,,,,
582825,,,,
585369,,,,
592892,,,,
587744,,,,
579893,,,,
579905,,,,
588383,,,,
589302,,,,
596169,,,,
589647,,,,
590182,,,,
584648,,,,
584452,,,,
583679,,,,
593897,,,,
594885,,,,
594309,,,,
580465,,,,
586053,,,,
575512,,,,
578438,,,,
582987,,,,
593800,,,,
593839,,,,
593393,,,,
593443,,,,
589109,,,,
585939,,,,
588717,,,,
594286,,,,
594251,,,,
594263,,,,
589171,,,,
590245,,,,
582788,,,,
596419,,,,
594158,,,,
593340,,,,
593352,,med_995,,1
593346,,med_995,,
590949,,,,
577788,,,,
582125,,,,
584187,,,,
582443,,,,
579137,,,,
584068,,,,
576372,,,,
585507,,,,
575452,,,,
579660,str_582,med_996,,1
579616,str_582,med_996,,
579876,,,,
579848,,,,
576800,,,,
576774,,,,
588246,,med_1001,,1
588210,,,,
584524,,med_1000,weak_300,1
584497,,,weak_394,1
587147,,,weak_111,1
587125,,med_1001,,
587107,,,,
584924,,,weak_272,
586520,,,weak_120,1
584531,,med_1000,,
578034,,,,
575320,,med_999,,1
588213,,,,
591894,,,weak_272,1
591911,,,weak_394,1
591858,,med_999,,
591932,,,,
581658,,,,
581613,,,,
581586,,med_998,weak_53,1
581553,,med_998,,
581634,,,,
581597,,,weak_53,1
581572,,,,
578400,str_583,med_997,,1
585375,,,,
580830,,,,
588260,,,,
586297,,,,
578374,str_583,med_997,,
588128,,,,
586222,,,,
577884,,,,
586217,,,,
586133,,,,
586117,,,,
586083,,,,
577961,,,,
577913,,,,
581758,,,,
581716,,,,
581732,,,weak_11,
581747,,,weak_11,1
588267,,,,
582597,,,,
590854,,med_1002,,1
588265,,,,
592425,,med_1002,,
579646,,,,
579625,,,,
583479,,,,
594788,,,,
582364,str_584,med_1003,,1
582904,str_584,med_1003,,
579219,str_585,med_1004,,1
582222,str_585,med_1004,,
589687,,,,
578957,,,,
585534,,,,
580745,,,,
577784,str_586,med_1005,,1
575275,str_586,med_1005,,
596276,,,,
582303,,,,
579463,,,,
593526,,,,
593879,,,,
581962,,,,
584637,,,,
584253,,,,
594310,,,,
584303,,,,
580460,,,,
580333,,,,
594804,,,,
579577,,,,
586715,str_587,med_1006,,1
587954,str_587,med_1006,,
587927,,med_1006,,
588216,str_587,med_1006,,
594460,str_588,med_1007,,1
591677,str_588,med_1007,,
588177,,,,
587936,,,,
587977,,,,
589314,,,,
589262,,,,
577773,,med_1008,,1
583453,,med_1008,,
587400,,,,
591215,,,,
592009,,,,
585143,,,,
582129,,,,
589725,,,,
596488,,,,
584620,,,,
582466,,,,
588584,,,,
588564,,,,
588575,,,,
579425,,,,
582648,,,weak_464,
590951,,,,
587819,,,,
591373,,,,
581018,,,,
587787,,,,
589482,,,,
593166,,,,
591670,,,,
585717,,,,
587843,,,,
583509,,,weak_464,1
589349,,,,
589327,,,,
595358,,,,
578424,,,,
576331,,,,
587638,,,,
588057,,,,
593989,,,,
592006,,,,
589616,,,,
584543,,,,
591389,,,,
590391,,,,
586122,,,,
586006,,,,
588780,,,,
580172,,,,
580253,,,,
577896,,,,
588354,,,,
576960,,,,
578023,,,,
589205,,,,
576434,,,,
582730,,,,
579650,,,,
579629,,,,
581605,,,,
590329,,,,
585736,,,,
577482,,,,
587969,,,,
587959,,,,
580619,,,,
584302,,,,
576825,,,,
589973,,,,
584811,,,,
584778,,,,
591460,,,,
590606,,,,
582181,,,,
587633,,,,
590163,,,,
590615,,,weak_341,
590617,,,weak_341,1
578799,,,,
582411,,,,
588874,,,,
585064,,,,
592086,,,,
584986,,,,
581584,,,,
581516,,,,
591267,,,,
595130,,,,
581208,,,,
588366,,,,
587319,,,,
590547,str_589,med_1009,,1
575757,,,,
588912,,,,
594308,,,,
587503,,,,
577233,,,,
585346,,,,
595262,,,,
595221,,,,
585464,,,,
585465,,,,
590582,str_589,med_1009,,
587880,,,,
578147,,,,
575610,,,,
575551,,,,
575689,,,,
579688,,,,
596028,,,,
596020,,,,
596016,,,,
578713,,,,
581684,,,,
581140,,,,
595888,,,,
588919,str_590,med_1010,,1
588931,,med_1010,,
588913,str_590,med_1010,,
588946,,med_1010,,
588944,,med_1010,,
588934,,med_1010,,
588924,str_590,med_1010,,
588923,str_590,med_1010,,
588916,,,,
589541,str_591,med_1011,,1
589509,,med_1011,,
589484,str_591,med_1011,,
593212,,,,
577620,,,,
595315,,,,
595300,,,,
595071,,,,
582626,,,,
585107,,,,
585419,,,,
581859,,,,
584862,,,,
581826,,,,
576858,,,,
576837,,,,
576892,,,,
584885,,,,
581834,,,,
576822,,,,
576875,,,,
581846,,,,
587385,,,,
591098,,,,
587309,,,,
582794,,,,
591958,,,,
595990,,,,
585689,,,,
583308,,,,
594850,,,,
581158,,,,
582890,,med_1012,,1
577957,,,,
575505,,,,
581444,,,,
587404,,,,
585149,,,,
576339,,med_1012,,
582119,,,,
596415,,,,
585255,,,weak_108,
585244,,,weak_108,1
582057,,,,
586937,,,,
581189,,,,
582414,,,,
583869,,,,
586703,,,,
580965,,,,
587781,,,,
585488,,,,
590030,,,,
593158,,,,
581200,,,,
578290,,,,
588510,,,,
591786,,,,
592212,,,weak_240,
581467,,,,
577101,,,,
576798,,,,
593176,,,,
591156,,,weak_240,1
578466,,,,
590011,,,,
577335,,,,
577109,,,,
578678,,,,
578296,str_592,med_1013,,1
577284,,,,
591125,,,,
595983,,,,
577472,,,,
584910,,med_1014,,1
584917,,med_1014,,
577137,,,,
583757,,,,
582531,,,,
583631,,,,
583808,,,,
594490,,,,
577715,,,,
586756,,,,
592469,,,,
581922,,,,
583636,,,,
585217,,,,
582618,,,,
594990,,,,
586853,,,,
576215,,,,
578817,,,,
576522,,,,
575999,,,,
585671,,,,
588686,,,,
586468,,,,
577528,,,,
582331,,,,
577723,,,,
575805,,,,
577395,str_592,med_1013,,
576719,,,,
586237,,,,
576494,,,,
575537,,,,
587598,,,,
584269,,,,
584267,,,,
576939,,,,
578677,,,,
596138,,,,
588744,,,,
586124,,med_1017,,1
593633,,med_1017,,
592081,str_593,med_1017,,1
592046,str_593,med_1015,,
595080,,,,
582197,,,,
579741,,,,
591748,,,,
591353,,,,
575330,,,,
575402,,,,
595414,,,,
595081,,,,
588358,,,,
584647,str_594,med_1016,,1
578829,str_594,med_1016,,
581753,,,,
585893,,,,
593505,,,,
593565,,,,
584654,,,,
593262,,,,
588813,,,,
582784,,,,
594980,,,,
590281,,,,
575263,,,,
588553,,,,
579305,,,,
591951,,,,
595249,,,,
579751,,,,
580865,,,,
583656,,,,
583651,,,,
583909,,,,
575423,,,,
575627,,,,
580811,,,weak_101,
584354,,med_1018,,1
584343,,med_1018,,
580806,,med_1019,weak_101,1
580803,,med_1019,,
584336,,med_1018,,
586299,,,,
579704,,,,
580798,,,,
584328,,med_1018,,
582641,,,,
595173,,,,
592064,,,,
580690,,,,
581902,,,,
590337,,med_1024,,1
590342,,med_1024,,
590946,,,weak_86,
591001,,med_1023,weak_401,1
590893,,med_1025,weak_401,1
590907,str_595,med_1023,,1
590918,str_595,med_1020,,
580477,,med_1025,,
580482,,med_1023,,
580473,,,,
593261,,,,
590912,,,,
585840,,,,
582444,str_596,med_1021,,1
583036,str_596,med_1021,,
576044,,,,
594267,,,,
588420,str_597,med_1022,,1
588411,str_597,med_1022,,
588498,,,,
595230,,,,
589765,,,,
581112,,,,
594000,,,,
595489,,,,
592986,,,,
595604,str_598,med_1026,,1
595745,,,,
595744,,,,
593863,,,,
577391,,,,
592929,,,,
590865,,,,
593948,,,,
595737,,,,
592583,,,,
577039,,,,
583969,,,,
593827,,,,
594335,,,,
594570,,,,
594501,,,,
594503,,,,
593786,,,,
590666,,,,
583242,,,,
584874,,,,
594194,,,,
587862,,,,
593007,,,,
595898,,,,
593184,,,,
591613,,,,
585714,,,,
594690,,,,
592906,,,,
594865,,,,
595873,str_598,med_1026,,
582402,,,,
595992,,,,
578693,,,,
584656,,,,
588710,,,,
588187,,,,
588359,,,,
579374,,,,
583061,,,,
584218,,,,
588653,,,,
578398,,,,
577341,str_599,med_1027,,1
578674,,,,
577290,str_599,med_1027,,
586538,,,,
586987,,,,
580349,,,,
582895,,,,
594665,,,,
594661,,,,
585903,,,,
588273,,,,
588271,,,,
576478,,,,
575684,,,,
581604,,,,
578881,,,,
577730,str_599,med_1027,,
588395,,,,
584947,,,,
594825,str_600,med_1028,,1
583074,str_600,med_1028,,
585242,,,,
584849,,,,
588243,,,,
588206,,,,
586747,,med_1029,,1
586765,,med_1029,,
586787,,,,
588034,,,,
588409,,,,
587850,,,,
588469,,,,
580346,,,,
580386,,,,
595212,,,,
575750,,,,
588400,,,,
586228,,,,
586425,,,,
595765,,,,
595773,,,,
588956,,,,
589379,,,,
580363,,,,
575539,,,,
596112,,,,
596529,,,,
579087,str_601,med_1030,,1
578788,str_601,med_1030,,
575934,,,,
590052,,,,
576433,,,,
595494,,,,
588037,,,,
588263,,,,
595844,,,,
589965,,,,
577548,,,,
577303,,,,
596370,,,,
575249,,,,
595408,,,,
595606,str_603,med_1032,,1
586362,,,,
577890,,,,
575602,str_602,med_1031,,1
595845,,,,
582688,,,,
586997,,,,
584760,,,,
595679,,,,
584097,,,,
575822,,,,
575221,str_602,med_1031,,
591851,,,weak_172,
575326,,,,
576542,,,,
593809,,,,
591725,,,weak_172,1
584257,,,,
592781,,,,
594704,,,,
595728,,,,
591501,,,,
584495,,,,
587483,,,,
594679,,,,
582473,,,,
577916,,,,
595878,str_603,med_1032,,
592215,,,,
588824,,,,
589377,,,,
579761,,,,
595101,,,,
575710,,,,
586706,,,,
587937,,,,
587968,,,,
578717,,,,
578720,,,,
592061,,,,
583970,,,,
575657,,,,
593955,,,,
589696,,,weak_79,
589184,,,weak_235,
589088,,,weak_79,1
589636,,,,
588402,,,,
594905,,,weak_235,1
580688,,,,
584599,,,,
584501,,,,
581472,,,,
576465,,,,
591061,,,,
581137,,,,
575222,,,,
585884,,,,
580722,,,,
583103,,,,
587027,,,,
588331,,,,
594075,,,,
587167,,,,
587595,str_605,med_1034,,1
577421,,,,
590490,,,,
587042,str_604,med_1033,,1
591674,str_604,med_1033,,
586653,,,,
577277,,,,
578396,,,,
587594,str_605,med_1034,,
583929,,,,
576667,,,,
584096,,,,
588559,,,,
593648,,,,
583225,,,,
585018,,,,
583364,,,,
575232,,,,
590944,,,,
587387,,,,
576689,,,,
576692,,,weak_395,
576696,,,,
576693,,,weak_395,1
576625,,,,
584484,,,,
583599,,,,
583354,,,,
582712,,,,
586310,,,,
594338,,,,
575624,,med_1035,,1
575522,,med_1035,,
575708,,,,
591575,,,,
580420,,,,
576158,,,,
586757,,,,
586739,,,,
586729,,,,
576093,str_606,med_1036,,1
579668,,,,
580307,,,,
586822,,,,
586321,,,,
580361,,,,
582311,,,,
577550,,,,
576233,,,,
577865,,,,
577834,,,,
594753,,,,
582695,,,,
582217,,,,
575763,,,,
575713,,,,
588615,,,,
587473,,,,
589092,,,,
583014,,,,
594069,,,,
588627,,,,
575697,,,,
575775,,,,
576115,,,,
579510,,,,
575991,str_606,med_1036,,
589748,,,,
589709,,,,
589775,,,,
589494,,,,
589999,,,,
589784,,,,
590145,,,,
590125,,,,
590096,,,,
595671,,,,
592412,,,,
584040,,,,
580575,,,,
596347,,,,
594104,,,,
578018,,,,
577842,,,,
595140,,,,
595131,,,,
595108,,,,
580063,,,,
576120,,,,
592842,,,,
594500,,,,
594504,,,,
594585,,,,
594502,,,,
590495,,,,
578168,,,,
577274,,,,
585461,,,,
579428,,,,
594723,,,,
595280,,,,
586614,,,,
586603,,med_1037,,1
587105,,,,
587098,,med_1037,,
580723,,,,
594766,,,,
595111,,,,
581475,,,,
583165,,,,
592540,,,,
591017,,,,
579065,,,,
579086,,,,
578860,,,,
589096,,,,
580758,,,,
594065,,,,
581057,,,,
595757,,,,
587397,,,,
577440,,,,
587474,,,,
587448,,,,
587419,,,,
580773,,,,
580196,,,,
580698,,,,
589856,,,,
592031,,med_1038,,1
592005,,med_1038,,
579861,,,,
579881,,,,
589793,,,,
577420,,,weak_18,
577413,,,weak_18,1
580225,,,,
587191,,,,
579507,,,,
584673,,,,
581813,,,,
580193,,,,
595089,,,,
594140,,,,
588134,,,,
585037,,,,
576181,,med_1039,,1
576175,,med_1039,,
584454,,,weak_52,
584442,,,,
584506,,,weak_52,1
592659,,,,
592690,,,,
590996,,,,
588831,,,,
587506,str_607,med_1040,,1
587497,,,,
587135,str_607,med_1040,,
581375,,,,
581430,,,,
581171,,,,
581343,,,,
577044,,,,
575704,,,,
590179,,,,
577331,,,weak_224,
577247,,,weak_224,1
582873,,,,
579662,,,,
584098,,,,
576885,,,,
576402,str_608,med_1041,,1
576493,,med_1041,,
579947,,,,
576420,str_608,med_1041,,
586076,,,weak_183,
586062,,,weak_183,1
585933,,med_1041,,
585862,,med_1041,,
576390,,,,
576401,,,,
587609,,,,
587604,,,,
587527,,,,
587518,,,,
587544,,,,
587607,,,,
587508,,,,
587533,,,,
590053,,,,
576524,,,,
576691,,,weak_56,
590734,,,,
575303,,,,
593688,,,weak_56,1
595076,,,,
584176,,,,
583606,str_609,med_1042,,1
580367,,,weak_248,
583619,str_609,med_1042,,
